,0
30.6,4.3076923076923075
30.700000000000003,4.3076923076923075
30.800000000000004,4.285714285714286
30.900000000000002,4.285714285714286
31.000000000000004,4.285714285714286
31.1,4.285714285714286
31.200000000000003,4.285714285714286
31.300000000000004,4.285714285714286
31.400000000000002,4.285714285714286
31.500000000000004,4.285714285714286
31.6,4.285714285714286
31.700000000000003,4.066666666666666
31.800000000000004,4.066666666666666
31.900000000000002,4.066666666666666
32.0,4.066666666666666
32.1,4.066666666666666
32.2,4.066666666666666
32.300000000000004,4.0
32.400000000000006,4.0
32.5,4.0
32.6,4.0
32.7,4.0
32.800000000000004,4.066666666666666
32.900000000000006,4.066666666666666
33.0,4.066666666666666
33.1,4.066666666666666
33.2,4.066666666666666
33.300000000000004,4.066666666666666
33.400000000000006,4.066666666666666
33.5,4.066666666666666
33.6,4.066666666666666
33.7,4.066666666666666
33.800000000000004,4.066666666666666
33.900000000000006,4.066666666666666
34.0,4.066666666666666
34.1,4.066666666666666
34.2,4.066666666666666
34.300000000000004,4.066666666666666
34.400000000000006,4.066666666666666
34.5,4.066666666666666
34.6,4.066666666666666
34.7,4.066666666666666
34.800000000000004,4.066666666666666
34.900000000000006,4.0
35.0,4.0
35.1,4.0
35.2,4.0
35.300000000000004,4.0
35.400000000000006,4.0
35.5,4.0
35.6,4.0
35.7,3.9411764705882355
35.800000000000004,3.9411764705882355
35.900000000000006,3.9411764705882355
36.0,3.9411764705882355
36.1,3.888888888888889
36.2,3.888888888888889
36.300000000000004,3.888888888888889
36.400000000000006,3.888888888888889
36.5,3.888888888888889
36.6,3.888888888888889
36.7,3.888888888888889
36.800000000000004,3.888888888888889
36.900000000000006,3.888888888888889
37.0,3.888888888888889
37.1,3.888888888888889
37.2,3.888888888888889
37.300000000000004,3.7777777777777777
37.400000000000006,3.7777777777777777
37.5,3.7777777777777777
37.6,3.7777777777777777
37.7,3.7777777777777777
37.800000000000004,3.7777777777777777
37.900000000000006,3.7777777777777777
38.0,3.7777777777777777
38.1,3.7777777777777777
38.2,3.7777777777777777
38.300000000000004,3.7777777777777777
38.400000000000006,3.7777777777777777
38.50000000000001,3.7777777777777777
38.6,3.7777777777777777
38.7,3.7777777777777777
38.800000000000004,3.7777777777777777
38.900000000000006,3.7777777777777777
39.00000000000001,3.7777777777777777
39.1,3.7777777777777777
39.2,3.7777777777777777
39.300000000000004,3.7777777777777777
39.400000000000006,3.7777777777777777
39.50000000000001,3.7777777777777777
39.6,3.7777777777777777
39.7,3.8333333333333335
39.800000000000004,3.8333333333333335
39.900000000000006,3.8333333333333335
40.00000000000001,3.8333333333333335
40.1,3.8333333333333335
40.2,3.8333333333333335
40.300000000000004,3.8333333333333335
40.400000000000006,3.8333333333333335
40.50000000000001,3.8333333333333335
40.6,3.8333333333333335
40.7,3.8333333333333335
40.800000000000004,3.8333333333333335
40.900000000000006,3.8333333333333335
41.00000000000001,3.8333333333333335
41.1,3.8333333333333335
41.2,3.8333333333333335
41.300000000000004,3.8333333333333335
41.400000000000006,3.8333333333333335
41.50000000000001,3.8333333333333335
41.6,3.8333333333333335
41.7,3.8333333333333335
41.800000000000004,3.8333333333333335
41.900000000000006,3.8333333333333335
42.00000000000001,3.8333333333333335
42.1,3.8333333333333335
42.2,3.8333333333333335
42.300000000000004,3.8333333333333335
42.400000000000006,3.8333333333333335
42.50000000000001,3.8333333333333335
42.6,3.8333333333333335
42.7,3.8333333333333335
42.800000000000004,3.8333333333333335
42.900000000000006,3.888888888888889
43.00000000000001,3.888888888888889
43.1,3.888888888888889
43.2,3.888888888888889
43.300000000000004,3.888888888888889
43.400000000000006,3.888888888888889
43.50000000000001,3.888888888888889
43.6,3.888888888888889
43.7,3.888888888888889
43.800000000000004,3.888888888888889
43.900000000000006,3.888888888888889
44.00000000000001,3.888888888888889
44.1,3.888888888888889
44.2,3.888888888888889
44.300000000000004,3.888888888888889
44.400000000000006,3.888888888888889
44.50000000000001,3.888888888888889
44.6,3.888888888888889
44.7,3.888888888888889
44.800000000000004,3.888888888888889
44.900000000000006,3.888888888888889
45.00000000000001,3.888888888888889
45.1,3.888888888888889
45.2,3.888888888888889
45.300000000000004,3.888888888888889
45.400000000000006,3.888888888888889
45.50000000000001,3.888888888888889
45.6,3.888888888888889
45.7,3.888888888888889
45.800000000000004,3.888888888888889
45.900000000000006,3.888888888888889
46.00000000000001,3.888888888888889
46.1,3.888888888888889
46.2,3.888888888888889
46.300000000000004,3.888888888888889
46.400000000000006,3.888888888888889
46.50000000000001,3.7777777777777777
46.6,3.7777777777777777
46.7,3.7777777777777777
46.800000000000004,3.7777777777777777
46.900000000000006,3.7777777777777777
47.00000000000001,3.7777777777777777
47.1,3.7777777777777777
47.2,3.7777777777777777
47.300000000000004,3.7777777777777777
47.400000000000006,3.7777777777777777
47.50000000000001,3.7777777777777777
47.6,3.7777777777777777
47.7,3.7777777777777777
47.800000000000004,3.7777777777777777
47.900000000000006,3.7777777777777777
48.00000000000001,3.7777777777777777
48.1,3.7777777777777777
48.2,3.7777777777777777
48.300000000000004,3.7777777777777777
48.400000000000006,3.7777777777777777
48.50000000000001,3.7777777777777777
48.6,3.7777777777777777
48.7,3.7777777777777777
48.800000000000004,3.7777777777777777
48.900000000000006,3.7777777777777777
49.00000000000001,3.7777777777777777
49.1,3.7777777777777777
49.2,3.7777777777777777
49.300000000000004,3.7777777777777777
49.400000000000006,3.7777777777777777
49.50000000000001,3.7777777777777777
49.6,3.7777777777777777
49.7,3.7777777777777777
49.800000000000004,3.7777777777777777
49.900000000000006,3.7777777777777777
50.00000000000001,3.7777777777777777
50.1,3.7777777777777777
50.2,3.7777777777777777
50.300000000000004,3.8421052631578947
50.400000000000006,3.8421052631578947
50.50000000000001,3.8421052631578947
50.6,3.8421052631578947
50.7,3.8421052631578947
50.800000000000004,3.8421052631578947
50.900000000000006,3.8421052631578947
51.00000000000001,3.8421052631578947
51.1,3.8421052631578947
51.2,3.8421052631578947
51.300000000000004,3.8421052631578947
51.400000000000006,3.8421052631578947
51.50000000000001,3.8421052631578947
51.6,3.8421052631578947
51.7,3.8421052631578947
51.800000000000004,3.8421052631578947
51.900000000000006,3.8421052631578947
52.00000000000001,3.8421052631578947
52.1,3.8421052631578947
52.2,3.8421052631578947
52.300000000000004,3.8421052631578947
52.400000000000006,3.8421052631578947
52.50000000000001,3.8421052631578947
52.6,3.8421052631578947
52.7,3.8421052631578947
52.800000000000004,3.8421052631578947
52.900000000000006,3.8421052631578947
53.00000000000001,3.8421052631578947
53.1,3.8421052631578947
53.2,3.8421052631578947
53.300000000000004,3.8421052631578947
53.400000000000006,3.8421052631578947
53.50000000000001,3.8421052631578947
53.6,3.8421052631578947
53.7,3.8421052631578947
53.800000000000004,3.8421052631578947
53.900000000000006,3.8421052631578947
54.00000000000001,3.8421052631578947
54.1,3.8421052631578947
54.2,3.8421052631578947
54.300000000000004,3.8421052631578947
54.400000000000006,3.8421052631578947
54.50000000000001,3.8421052631578947
54.6,3.8421052631578947
54.7,3.8421052631578947
54.800000000000004,3.8421052631578947
54.900000000000006,3.8421052631578947
55.00000000000001,3.8421052631578947
55.1,3.8421052631578947
55.2,3.8421052631578947
55.300000000000004,3.8421052631578947
55.400000000000006,3.8421052631578947
55.50000000000001,3.8421052631578947
55.6,3.8421052631578947
55.7,3.8421052631578947
55.800000000000004,3.8421052631578947
55.900000000000006,3.8421052631578947
56.00000000000001,3.8421052631578947
56.1,3.8421052631578947
56.2,3.8421052631578947
56.300000000000004,3.8421052631578947
56.400000000000006,3.8421052631578947
56.50000000000001,3.8421052631578947
56.6,3.8421052631578947
56.7,3.8421052631578947
56.800000000000004,3.8421052631578947
56.900000000000006,3.8947368421052633
57.00000000000001,3.8947368421052633
57.1,3.8947368421052633
57.2,3.8947368421052633
57.300000000000004,3.8947368421052633
57.400000000000006,3.8947368421052633
57.50000000000001,3.8947368421052633
57.6,3.8947368421052633
57.7,3.8947368421052633
57.800000000000004,3.8947368421052633
57.900000000000006,3.8947368421052633
58.00000000000001,3.8947368421052633
58.1,3.8947368421052633
58.2,3.8947368421052633
58.300000000000004,3.8947368421052633
58.400000000000006,3.8947368421052633
58.50000000000001,3.8947368421052633
58.6,3.8947368421052633
58.7,3.8947368421052633
58.800000000000004,3.8947368421052633
58.900000000000006,3.8947368421052633
59.00000000000001,3.8947368421052633
59.1,3.8947368421052633
59.2,3.8947368421052633
59.300000000000004,3.8947368421052633
59.400000000000006,3.8947368421052633
59.50000000000001,3.8947368421052633
59.6,3.8947368421052633
59.7,3.8947368421052633
59.800000000000004,3.8947368421052633
59.900000000000006,3.8947368421052633
60.00000000000001,3.8947368421052633
60.1,3.8947368421052633
60.2,3.8947368421052633
60.300000000000004,3.8947368421052633
60.400000000000006,3.8947368421052633
60.50000000000001,3.8947368421052633
60.6,3.8947368421052633
60.7,3.8947368421052633
60.800000000000004,3.8947368421052633
60.900000000000006,3.8947368421052633
61.00000000000001,3.8947368421052633
61.1,3.8947368421052633
61.2,3.8947368421052633
61.300000000000004,3.8947368421052633
61.400000000000006,3.8947368421052633
61.50000000000001,3.8947368421052633
61.6,3.8947368421052633
61.7,3.8947368421052633
61.800000000000004,3.8947368421052633
61.900000000000006,3.8947368421052633
62.00000000000001,3.8947368421052633
62.1,3.8947368421052633
62.2,3.85
62.300000000000004,3.85
62.400000000000006,3.85
62.50000000000001,3.85
62.6,3.85
62.7,3.85
62.800000000000004,3.85
62.900000000000006,3.85
63.00000000000001,3.85
63.1,3.85
63.2,3.85
63.300000000000004,3.85
63.400000000000006,3.85
63.50000000000001,3.85
63.6,3.85
63.7,3.85
63.800000000000004,3.85
63.900000000000006,3.85
64.0,3.85
64.1,3.85
64.2,3.85
64.3,3.85
64.39999999999999,3.85
64.5,3.85
64.6,3.85
64.7,3.85
64.8,3.85
64.89999999999999,3.9
65.0,3.9
65.1,3.9
65.2,3.9
65.3,3.9
65.39999999999999,3.9
65.5,3.9
65.6,3.9
65.7,3.9
65.8,3.9
65.89999999999999,3.9
66.0,3.9
66.1,3.9
66.2,3.9
66.3,3.9
66.39999999999999,3.9
66.5,3.9
66.6,3.9523809523809526
66.7,3.9523809523809526
66.8,3.9523809523809526
66.89999999999999,3.9523809523809526
67.0,3.9523809523809526
67.1,3.9523809523809526
67.2,3.9523809523809526
67.3,3.9523809523809526
67.39999999999999,3.9523809523809526
67.5,3.9523809523809526
67.6,3.9523809523809526
67.7,3.9523809523809526
67.8,3.9523809523809526
67.89999999999999,3.9523809523809526
68.0,3.9523809523809526
68.1,3.9523809523809526
68.2,3.9523809523809526
68.3,3.9523809523809526
68.39999999999999,3.9523809523809526
68.5,3.9523809523809526
68.6,3.9523809523809526
68.7,3.9523809523809526
68.8,3.9523809523809526
68.89999999999999,3.9523809523809526
69.0,3.9523809523809526
69.1,3.9523809523809526
69.2,3.9523809523809526
69.3,3.9523809523809526
69.39999999999999,3.9523809523809526
69.5,3.9545454545454546
69.6,3.9545454545454546
69.7,3.9545454545454546
69.8,3.9545454545454546
69.89999999999999,3.9545454545454546
70.0,3.9545454545454546
70.1,3.9545454545454546
70.2,3.9545454545454546
70.3,3.9545454545454546
70.39999999999999,3.9545454545454546
70.5,3.9545454545454546
70.6,4.0
70.7,4.0
70.8,4.0
70.89999999999999,4.0
71.0,4.045454545454546
71.1,4.045454545454546
71.2,4.045454545454546
71.3,4.045454545454546
71.39999999999999,4.045454545454546
71.5,4.045454545454546
71.6,4.045454545454546
71.7,4.045454545454546
71.8,4.045454545454546
71.89999999999999,4.045454545454546
72.0,4.045454545454546
72.1,4.045454545454546
72.2,4.045454545454546
72.3,4.045454545454546
72.39999999999999,4.045454545454546
72.5,4.045454545454546
72.6,4.045454545454546
72.7,4.045454545454546
72.8,4.045454545454546
72.89999999999999,4.045454545454546
73.0,4.045454545454546
73.1,4.045454545454546
73.2,4.045454545454546
73.3,4.045454545454546
73.39999999999999,4.045454545454546
73.5,4.045454545454546
73.6,4.045454545454546
73.7,4.045454545454546
73.8,4.045454545454546
73.89999999999999,4.045454545454546
74.0,3.9545454545454546
74.1,3.9545454545454546
74.2,3.909090909090909
74.3,3.909090909090909
74.39999999999999,3.909090909090909
74.5,3.909090909090909
74.6,3.909090909090909
74.7,3.909090909090909
74.8,3.909090909090909
74.89999999999999,3.909090909090909
75.0,3.909090909090909
75.1,3.909090909090909
75.2,3.909090909090909
75.3,3.909090909090909
75.39999999999999,3.909090909090909
75.5,3.909090909090909
75.6,3.909090909090909
75.7,3.909090909090909
75.8,3.909090909090909
75.89999999999999,3.909090909090909
76.0,3.909090909090909
76.1,3.909090909090909
76.2,3.909090909090909
76.3,3.909090909090909
76.39999999999999,3.909090909090909
76.5,3.8636363636363638
76.6,3.909090909090909
76.7,3.909090909090909
76.8,3.909090909090909
76.9,3.909090909090909
77.0,3.909090909090909
77.1,3.909090909090909
77.2,3.909090909090909
77.3,3.909090909090909
77.4,3.909090909090909
77.5,3.909090909090909
77.6,3.909090909090909
77.7,3.909090909090909
77.8,3.909090909090909
77.9,3.909090909090909
78.0,3.909090909090909
78.1,3.909090909090909
78.2,3.909090909090909
78.3,3.909090909090909
78.4,3.909090909090909
78.5,3.909090909090909
78.6,3.909090909090909
78.7,3.909090909090909
78.8,3.909090909090909
78.9,3.8181818181818183
79.0,3.8181818181818183
79.1,3.8181818181818183
79.2,3.8181818181818183
79.3,3.8181818181818183
79.4,3.8181818181818183
79.5,3.8181818181818183
79.6,3.8181818181818183
79.7,3.8181818181818183
79.8,3.8181818181818183
79.9,3.8181818181818183
80.0,3.8181818181818183
80.1,3.8181818181818183
80.2,3.8181818181818183
80.3,3.8181818181818183
80.4,3.8181818181818183
80.5,3.8181818181818183
80.6,3.8181818181818183
80.7,3.8181818181818183
80.8,3.8181818181818183
80.9,3.8181818181818183
81.0,3.8181818181818183
81.1,3.8181818181818183
81.2,3.8181818181818183
81.3,3.8181818181818183
81.4,3.8181818181818183
81.5,3.8181818181818183
81.6,3.8181818181818183
81.7,3.8181818181818183
81.8,3.8181818181818183
81.9,3.8181818181818183
82.0,3.8181818181818183
82.1,3.8181818181818183
82.2,3.8181818181818183
82.3,3.8181818181818183
82.4,3.8181818181818183
82.5,3.8181818181818183
82.6,3.8181818181818183
82.7,3.8181818181818183
82.8,3.772727272727273
82.9,3.772727272727273
83.0,3.772727272727273
83.1,3.772727272727273
83.2,3.772727272727273
83.3,3.772727272727273
83.4,3.772727272727273
83.5,3.772727272727273
83.6,3.772727272727273
83.7,3.772727272727273
83.8,3.772727272727273
83.9,3.772727272727273
84.0,3.772727272727273
84.1,3.772727272727273
84.2,3.772727272727273
84.3,3.727272727272727
84.4,3.772727272727273
84.5,3.772727272727273
84.6,3.772727272727273
84.7,3.772727272727273
84.8,3.772727272727273
84.9,3.772727272727273
85.0,3.772727272727273
85.1,3.727272727272727
85.2,3.727272727272727
85.3,3.727272727272727
85.4,3.727272727272727
85.5,3.727272727272727
85.6,3.727272727272727
85.7,3.727272727272727
85.8,3.727272727272727
85.9,3.727272727272727
86.0,3.727272727272727
86.1,3.727272727272727
86.2,3.727272727272727
86.3,3.727272727272727
86.4,3.727272727272727
86.5,3.727272727272727
86.6,3.727272727272727
86.7,3.727272727272727
86.8,3.727272727272727
86.9,3.727272727272727
87.0,3.727272727272727
87.1,3.727272727272727
87.2,3.727272727272727
87.3,3.772727272727273
87.4,3.772727272727273
87.5,3.772727272727273
87.6,3.772727272727273
87.7,3.772727272727273
87.8,3.772727272727273
87.9,3.772727272727273
88.0,3.772727272727273
88.1,3.772727272727273
88.2,3.772727272727273
88.3,3.772727272727273
88.4,3.772727272727273
88.5,3.772727272727273
88.6,3.772727272727273
88.7,3.772727272727273
88.8,3.772727272727273
88.9,3.772727272727273
89.0,3.8260869565217392
89.1,3.8260869565217392
89.2,3.8260869565217392
89.3,3.8260869565217392
89.4,3.8260869565217392
89.5,3.8260869565217392
89.6,3.8260869565217392
89.7,3.8260869565217392
89.8,3.8260869565217392
89.9,3.869565217391304
90.0,3.869565217391304
90.1,3.869565217391304
90.2,3.8260869565217392
90.3,3.8260869565217392
90.4,3.8260869565217392
90.5,3.8260869565217392
90.6,3.8260869565217392
90.7,3.8260869565217392
90.8,3.8260869565217392
90.9,3.8260869565217392
91.0,3.8260869565217392
91.1,3.8260869565217392
91.2,3.8260869565217392
91.3,3.8260869565217392
91.4,3.8260869565217392
91.5,3.8260869565217392
91.6,3.8260869565217392
91.7,3.8260869565217392
91.8,3.8260869565217392
91.9,3.8260869565217392
92.0,3.8260869565217392
92.1,3.8260869565217392
92.2,3.8260869565217392
92.3,3.8260869565217392
92.4,3.8260869565217392
92.5,3.8260869565217392
92.6,3.8260869565217392
92.7,3.8260869565217392
92.8,3.8260869565217392
92.9,3.8260869565217392
93.0,3.8260869565217392
93.1,3.8260869565217392
93.2,3.8260869565217392
93.3,3.8260869565217392
93.4,3.8260869565217392
93.5,3.8260869565217392
93.6,3.8260869565217392
93.7,3.8260869565217392
93.8,3.8260869565217392
93.9,3.8260869565217392
94.0,3.8260869565217392
94.1,3.8260869565217392
94.2,3.8260869565217392
94.3,3.8260869565217392
94.4,3.8260869565217392
94.5,3.8260869565217392
94.6,3.8260869565217392
94.7,3.8260869565217392
94.8,3.8260869565217392
94.9,3.8260869565217392
95.0,3.8260869565217392
95.1,3.869565217391304
95.2,3.869565217391304
95.3,3.869565217391304
95.4,3.869565217391304
95.5,3.869565217391304
95.6,3.869565217391304
95.7,3.869565217391304
95.8,3.869565217391304
95.9,3.869565217391304
96.0,3.869565217391304
96.1,3.869565217391304
96.2,3.869565217391304
96.3,3.869565217391304
96.4,3.869565217391304
96.5,3.869565217391304
96.6,3.869565217391304
96.7,3.869565217391304
96.8,3.869565217391304
96.9,3.869565217391304
97.0,3.869565217391304
97.1,3.869565217391304
97.2,3.869565217391304
97.3,3.869565217391304
97.4,3.869565217391304
97.5,3.869565217391304
97.6,3.869565217391304
97.7,3.869565217391304
97.8,3.869565217391304
97.9,3.869565217391304
98.0,3.869565217391304
98.1,3.869565217391304
98.2,3.869565217391304
98.3,3.869565217391304
98.4,3.869565217391304
98.5,3.869565217391304
98.6,3.869565217391304
98.7,3.869565217391304
98.8,3.869565217391304
98.9,3.869565217391304
99.0,3.869565217391304
99.1,3.869565217391304
99.2,3.869565217391304
99.3,3.869565217391304
99.4,3.869565217391304
99.5,3.869565217391304
99.6,3.869565217391304
99.7,3.869565217391304
99.8,3.869565217391304
99.9,3.869565217391304
100.0,3.869565217391304
100.1,3.869565217391304
100.2,3.8260869565217392
100.3,3.8260869565217392
100.4,3.8260869565217392
100.5,3.8260869565217392
100.6,3.8260869565217392
100.7,3.8260869565217392
100.8,3.8260869565217392
100.9,3.8260869565217392
101.0,3.8260869565217392
101.1,3.8260869565217392
101.2,3.8260869565217392
101.3,3.8260869565217392
101.4,3.8260869565217392
101.5,3.8260869565217392
101.6,3.8260869565217392
101.7,3.8260869565217392
101.8,3.8260869565217392
101.9,3.8260869565217392
102.0,3.8260869565217392
102.1,3.8260869565217392
102.2,3.8260869565217392
102.3,3.8260869565217392
102.4,3.8260869565217392
102.5,3.8260869565217392
102.6,3.8260869565217392
102.7,3.782608695652174
102.8,3.8260869565217392
102.9,3.8260869565217392
103.0,3.8260869565217392
103.1,3.8260869565217392
103.2,3.8260869565217392
103.3,3.8260869565217392
103.4,3.8260869565217392
103.5,3.8260869565217392
103.6,3.8260869565217392
103.7,3.8260869565217392
103.8,3.8260869565217392
103.9,3.8260869565217392
104.0,3.8260869565217392
104.1,3.8260869565217392
104.2,3.8260869565217392
104.3,3.8260869565217392
104.4,3.8260869565217392
104.5,3.8260869565217392
104.6,3.8260869565217392
104.7,3.8260869565217392
104.8,3.8260869565217392
104.9,3.869565217391304
105.0,3.869565217391304
105.1,3.869565217391304
105.2,3.869565217391304
105.3,3.869565217391304
105.4,3.869565217391304
105.5,3.869565217391304
105.6,3.869565217391304
105.7,3.869565217391304
105.8,3.869565217391304
105.9,3.869565217391304
106.0,3.869565217391304
106.1,3.869565217391304
106.2,3.869565217391304
106.3,3.869565217391304
106.4,3.869565217391304
106.5,3.869565217391304
106.6,3.869565217391304
106.7,3.869565217391304
106.8,3.869565217391304
106.9,3.869565217391304
107.0,3.869565217391304
107.1,3.8260869565217392
107.2,3.8260869565217392
107.3,3.8260869565217392
107.4,3.8260869565217392
107.5,3.782608695652174
107.6,3.782608695652174
107.7,3.782608695652174
107.8,3.782608695652174
107.9,3.782608695652174
108.0,3.782608695652174
108.1,3.782608695652174
108.2,3.782608695652174
108.3,3.782608695652174
108.4,3.782608695652174
108.5,3.782608695652174
108.6,3.8260869565217392
108.7,3.8260869565217392
108.8,3.8260869565217392
108.9,3.8260869565217392
109.0,3.8260869565217392
109.1,3.8260869565217392
109.2,3.8260869565217392
109.3,3.8260869565217392
